microorganism	locus_tag	log2FoldChange	padj	diffexpr
B. breve	BBBR_0760	-3.01406250667399	0.00192007684009292	Downregulated
B. infantis	Blon_0775	-5.08607173945111	0.0019312018925232	Downregulated
L. symbiosum	HMPREF9475_02396	-3.43976070893348	0.00193522856751448	Downregulated
B. breve	BBBR_0692	-5.39998662375662	0.00195011621418953	Downregulated
L. symbiosum	HMPREF9475_00788	-2.8241324646071	0.00195109614121121	Downregulated
B. breve	BBBR_0138	-3.50518598246236	0.00195723008458087	Downregulated
B. bifidum	BbifJCM1254_09560	-2.48924867772572	0.00195723008458087	Downregulated
B. bifidum	BbifJCM1254_08370	-4.61529049519221	0.00195723008458087	Downregulated
L. symbiosum	HMPREF9475_03945	-4.18344513949968	0.0019642565291318	Downregulated
B. bifidum	BbifJCM1254_07060	-3.16608220271089	0.00196571410899271	Downregulated
B. bifidum	BbifJCM1254_15380	-5.08799033156249	0.00197018033719757	Downregulated
L. symbiosum	HMPREF9475_02463	-3.01150919332096	0.0019702473593984	Downregulated
B. bifidum	BbifJCM1254_01590	-4.53132371093685	0.00198070227685885	Downregulated
L. symbiosum	HMPREF9475_01688	-3.97860670816851	0.00199053430755411	Downregulated
L. symbiosum	HMPREF9475_00576	-3.42823449972055	0.00199219397675888	Downregulated
B. breve	BBBR_1397	-4.39471960278967	0.00199234451828973	Downregulated
B. infantis	Blon_1943	-4.72690594890537	0.00200019400737387	Downregulated
L. symbiosum	HMPREF9475_03300	-3.56160982941933	0.00200307109006278	Downregulated
L. symbiosum	HMPREF9475_03419	-3.9028936417029	0.0020102041290454	Downregulated
B. infantis	Blon_0778	-5.42666805924675	0.00201150678522447	Downregulated
B. infantis	Blon_1762	-4.71616036830473	0.00201550155225314	Downregulated
L. symbiosum	HMPREF9475_00665	-4.07836729365557	0.00201832403738396	Downregulated
B. infantis	Blon_2437	-4.80120101143611	0.00202287745032743	Downregulated
L. symbiosum	HMPREF9475_00777	-3.91004012238702	0.00202932191053627	Downregulated
B. bifidum	BbifJCM1254_17130	-4.74631437924521	0.00203826595956211	Downregulated
B. infantis	Blon_2276	-4.84188721216656	0.00205392568352302	Downregulated
B. infantis	Blon_0888	-4.56371344445196	0.00206847700364968	Downregulated
L. symbiosum	HMPREF9475_00169	-3.05865553968414	0.002074245955859	Downregulated
L. symbiosum	HMPREF9475_00575	-3.13087512491813	0.00208424746850976	Downregulated
B. breve	BBBR_0563	-3.46963341278138	0.00209229816689438	Downregulated
B. infantis	Blon_0797	-5.20911692590222	0.00209823146428602	Downregulated
B. infantis	Blon_1884	-4.68085196714649	0.00212058996141737	Downregulated
L. symbiosum	HMPREF9475_02672	-3.09642061634219	0.00212639712854123	Downregulated
B. breve	BBBR_1476	-4.14002816083254	0.00212714476933751	Downregulated
